metric,family,nativeKind,unit,timeframeMode,transform,legal,operandRequired,sideRequired,chainSuccessors,chainedRankOrderings,rankableSpreadOperands,rankOrderings,spreadOperandCount
CHG_4H,momentum,numeric,percent,timeless,spread,yes,yes,,,,,,15
CHG_4H,momentum,numeric,percent,timeless,aggregate,no,,,,,,,
CHG_4H,momentum,numeric,percent,timeless,efficiency,no,,,,,,,
CHG_4H,momentum,numeric,percent,timeless,bandTouch,no,,,,,,,
CHG_4H,momentum,numeric,percent,timeless,classifyZone,no,,,,,,,
CHG_4H,momentum,numeric,percent,timeless,maxShare,no,,,,,,,
CHG_4H,momentum,numeric,percent,timeless,rank,no,,,,,,,
CHG_4H,momentum,numeric,percent,timeless,crossDetect,no,,,,,,,
CHG_4H,momentum,numeric,percent,timeless,count,no,,,,,,,
CHG_4H,momentum,numeric,percent,timeless,nearestZoneType,no,,,,,,,
CHG_4H,momentum,numeric,percent,timeless,nearestZoneRange,no,,,,,,,
CHG_4H,momentum,numeric,percent,timeless,nearestZoneDist,no,,,,,,,
CHG_4H,momentum,numeric,percent,timeless,nearestZoneAge,no,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,value,yes,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,trajectory,no,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,distance,no,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,spread,yes,yes,,,,,,15
CHG_24H,momentum,numeric,percent,timeless,aggregate,no,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,efficiency,no,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,bandTouch,no,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,classifyZone,no,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,maxShare,no,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,rank,no,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,crossDetect,no,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,count,no,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,nearestZoneType,no,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,nearestZoneRange,no,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,nearestZoneDist,no,,,,,,,
CHG_24H,momentum,numeric,percent,timeless,nearestZoneAge,no,,,,,,,
ADX,trend,numeric,oscillator,candle,value,yes,,,,,,,
ADX,trend,numeric,oscillator,candle,trajectory,yes,,,,,,,
ADX,trend,numeric,oscillator,candle,distance,no,,,,,,,
ADX,trend,numeric,oscillator,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,16
ADX,trend,numeric,oscillator,candle,aggregate,yes,,,,,,,
ADX,trend,numeric,oscillator,candle,efficiency,yes,,,,,,,
ADX,trend,numeric,oscillator,candle,bandTouch,no,,,,,,,
ADX,trend,numeric,oscillator,candle,classifyZone,yes,,,,,,,
ADX,trend,numeric,oscillator,candle,maxShare,yes,,,,,,,
ADX,trend,numeric,oscillator,candle,rank,yes,,,,,,hi|lo,
ADX,trend,numeric,oscillator,candle,crossDetect,no,,,,,,,
ADX,trend,numeric,oscillator,candle,count,no,,,,,,,
ADX,trend,numeric,oscillator,candle,nearestZoneType,no,,,,,,,
ADX,trend,numeric,oscillator,candle,nearestZoneRange,no,,,,,,,
ADX,trend,numeric,oscillator,candle,nearestZoneDist,no,,,,,,,
ADX,trend,numeric,oscillator,candle,nearestZoneAge,no,,,,,,,
SMA20,trend,numeric,price,candle,value,yes,,,,,,,
SMA20,trend,numeric,price,candle,trajectory,yes,,,,,,,
SMA20,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
SMA20,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
SMA20,trend,numeric,price,candle,aggregate,yes,,,,,,,
SMA20,trend,numeric,price,candle,efficiency,yes,,,,,,,
SMA20,trend,numeric,price,candle,bandTouch,yes,,,,,,,
SMA20,trend,numeric,price,candle,classifyZone,no,,,,,,,
SMA20,trend,numeric,price,candle,maxShare,no,,,,,,,
SMA20,trend,numeric,price,candle,rank,no,,,,,,,
SMA20,trend,numeric,price,candle,crossDetect,no,,,,,,,
SMA20,trend,numeric,price,candle,count,no,,,,,,,
SMA20,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
SMA20,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
SMA20,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
SMA20,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
SMA50,trend,numeric,price,candle,value,yes,,,,,,,
SMA50,trend,numeric,price,candle,trajectory,yes,,,,,,,
SMA50,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
SMA50,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
SMA50,trend,numeric,price,candle,aggregate,yes,,,,,,,
SMA50,trend,numeric,price,candle,efficiency,yes,,,,,,,
SMA50,trend,numeric,price,candle,bandTouch,yes,,,,,,,
SMA50,trend,numeric,price,candle,classifyZone,no,,,,,,,
SMA50,trend,numeric,price,candle,maxShare,no,,,,,,,
SMA50,trend,numeric,price,candle,rank,no,,,,,,,
SMA50,trend,numeric,price,candle,crossDetect,no,,,,,,,
SMA50,trend,numeric,price,candle,count,no,,,,,,,
SMA50,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
SMA50,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
SMA50,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
SMA50,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
SMA200,trend,numeric,price,candle,value,yes,,,,,,,
SMA200,trend,numeric,price,candle,trajectory,yes,,,,,,,
SMA200,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
SMA200,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
SMA200,trend,numeric,price,candle,aggregate,yes,,,,,,,
SMA200,trend,numeric,price,candle,efficiency,yes,,,,,,,
SMA200,trend,numeric,price,candle,bandTouch,yes,,,,,,,
SMA200,trend,numeric,price,candle,classifyZone,no,,,,,,,
SMA200,trend,numeric,price,candle,maxShare,no,,,,,,,
SMA200,trend,numeric,price,candle,rank,no,,,,,,,
SMA200,trend,numeric,price,candle,crossDetect,no,,,,,,,
SMA200,trend,numeric,price,candle,count,no,,,,,,,
SMA200,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
SMA200,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
SMA200,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
SMA200,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
EMA5,trend,numeric,price,candle,value,yes,,,,,,,
EMA5,trend,numeric,price,candle,trajectory,yes,,,,,,,
EMA5,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
EMA5,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,EMA13,,50
EMA5,trend,numeric,price,candle,aggregate,yes,,,,,,,
EMA5,trend,numeric,price,candle,efficiency,yes,,,,,,,
EMA5,trend,numeric,price,candle,bandTouch,yes,,,,,,,
EMA5,trend,numeric,price,candle,classifyZone,no,,,,,,,
EMA5,trend,numeric,price,candle,maxShare,no,,,,,,,
EMA5,trend,numeric,price,candle,rank,no,,,,,,,
EMA5,trend,numeric,price,candle,crossDetect,no,,,,,,,
EMA5,trend,numeric,price,candle,count,no,,,,,,,
EMA5,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
EMA5,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
EMA5,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
EMA5,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
EMA13,trend,numeric,price,candle,value,yes,,,,,,,
EMA13,trend,numeric,price,candle,trajectory,yes,,,,,,,
EMA13,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
EMA13,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
EMA13,trend,numeric,price,candle,aggregate,yes,,,,,,,
EMA13,trend,numeric,price,candle,efficiency,yes,,,,,,,
EMA13,trend,numeric,price,candle,bandTouch,yes,,,,,,,
EMA13,trend,numeric,price,candle,classifyZone,no,,,,,,,
EMA13,trend,numeric,price,candle,maxShare,no,,,,,,,
EMA13,trend,numeric,price,candle,rank,no,,,,,,,
EMA13,trend,numeric,price,candle,crossDetect,no,,,,,,,
EMA13,trend,numeric,price,candle,count,no,,,,,,,
EMA13,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
EMA13,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
EMA13,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
EMA13,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
EMA20,trend,numeric,price,candle,value,yes,,,,,,,
EMA20,trend,numeric,price,candle,trajectory,yes,,,,,,,
EMA20,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
EMA20,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
EMA20,trend,numeric,price,candle,aggregate,yes,,,,,,,
EMA20,trend,numeric,price,candle,efficiency,yes,,,,,,,
EMA20,trend,numeric,price,candle,bandTouch,yes,,,,,,,
EMA20,trend,numeric,price,candle,classifyZone,no,,,,,,,
EMA20,trend,numeric,price,candle,maxShare,no,,,,,,,
EMA20,trend,numeric,price,candle,rank,no,,,,,,,
EMA20,trend,numeric,price,candle,crossDetect,no,,,,,,,
EMA20,trend,numeric,price,candle,count,no,,,,,,,
EMA20,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
EMA20,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
EMA20,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
EMA20,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
EMA9,trend,numeric,price,candle,value,yes,,,,,,,
EMA9,trend,numeric,price,candle,trajectory,yes,,,,,,,
EMA9,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
EMA9,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
EMA9,trend,numeric,price,candle,aggregate,yes,,,,,,,
EMA9,trend,numeric,price,candle,efficiency,yes,,,,,,,
EMA9,trend,numeric,price,candle,bandTouch,yes,,,,,,,
EMA9,trend,numeric,price,candle,classifyZone,no,,,,,,,
EMA9,trend,numeric,price,candle,maxShare,no,,,,,,,
EMA9,trend,numeric,price,candle,rank,no,,,,,,,
EMA9,trend,numeric,price,candle,crossDetect,no,,,,,,,
EMA9,trend,numeric,price,candle,count,no,,,,,,,
EMA9,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
EMA9,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
EMA9,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
EMA9,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
EMA21,trend,numeric,price,candle,value,yes,,,,,,,
EMA21,trend,numeric,price,candle,trajectory,yes,,,,,,,
EMA21,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
EMA21,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
EMA21,trend,numeric,price,candle,aggregate,yes,,,,,,,
EMA21,trend,numeric,price,candle,efficiency,yes,,,,,,,
EMA21,trend,numeric,price,candle,bandTouch,yes,,,,,,,
EMA21,trend,numeric,price,candle,classifyZone,no,,,,,,,
EMA21,trend,numeric,price,candle,maxShare,no,,,,,,,
EMA21,trend,numeric,price,candle,rank,no,,,,,,,
EMA21,trend,numeric,price,candle,crossDetect,no,,,,,,,
EMA21,trend,numeric,price,candle,count,no,,,,,,,
EMA21,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
EMA21,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
EMA21,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
EMA21,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
EMA50,trend,numeric,price,candle,value,yes,,,,,,,
EMA50,trend,numeric,price,candle,trajectory,yes,,,,,,,
EMA50,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
EMA50,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
EMA50,trend,numeric,price,candle,aggregate,yes,,,,,,,
EMA50,trend,numeric,price,candle,efficiency,yes,,,,,,,
EMA50,trend,numeric,price,candle,bandTouch,yes,,,,,,,
EMA50,trend,numeric,price,candle,classifyZone,no,,,,,,,
EMA50,trend,numeric,price,candle,maxShare,no,,,,,,,
EMA50,trend,numeric,price,candle,rank,no,,,,,,,
EMA50,trend,numeric,price,candle,crossDetect,no,,,,,,,
EMA50,trend,numeric,price,candle,count,no,,,,,,,
EMA50,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
EMA50,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
EMA50,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
EMA50,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
EMA_CROSS,trend,event,,candle,value,yes,,,,,,,
EMA_CROSS,trend,event,,candle,trajectory,no,,,,,,,
EMA_CROSS,trend,event,,candle,distance,no,,,,,,,
EMA_CROSS,trend,event,,candle,spread,no,,,,,,,
EMA_CROSS,trend,event,,candle,aggregate,no,,,,,,,
EMA_CROSS,trend,event,,candle,efficiency,no,,,,,,,
EMA_CROSS,trend,event,,candle,bandTouch,no,,,,,,,
EMA_CROSS,trend,event,,candle,classifyZone,no,,,,,,,
EMA_CROSS,trend,event,,candle,maxShare,no,,,,,,,
EMA_CROSS,trend,event,,candle,rank,no,,,,,,,
EMA_CROSS,trend,event,,candle,crossDetect,no,,,,,,,
EMA_CROSS,trend,event,,candle,count,no,,,,,,,
EMA_CROSS,trend,event,,candle,nearestZoneType,no,,,,,,,
EMA_CROSS,trend,event,,candle,nearestZoneRange,no,,,,,,,
EMA_CROSS,trend,event,,candle,nearestZoneDist,no,,,,,,,
EMA_CROSS,trend,event,,candle,nearestZoneAge,no,,,,,,,
MA_ALIGN,trend,classification,,candle,value,yes,,,,,,,
MA_ALIGN,trend,classification,,candle,trajectory,no,,,,,,,
MA_ALIGN,trend,classification,,candle,distance,no,,,,,,,
MA_ALIGN,trend,classification,,candle,spread,no,,,,,,,
MA_ALIGN,trend,classification,,candle,aggregate,no,,,,,,,
MA_ALIGN,trend,classification,,candle,efficiency,no,,,,,,,
MA_ALIGN,trend,classification,,candle,bandTouch,no,,,,,,,
MA_ALIGN,trend,classification,,candle,classifyZone,no,,,,,,,
MA_ALIGN,trend,classification,,candle,maxShare,no,,,,,,,
MA_ALIGN,trend,classification,,candle,rank,no,,,,,,,
MA_ALIGN,trend,classification,,candle,crossDetect,no,,,,,,,
MA_ALIGN,trend,classification,,candle,count,no,,,,,,,
MA_ALIGN,trend,classification,,candle,nearestZoneType,no,,,,,,,
MA_ALIGN,trend,classification,,candle,nearestZoneRange,no,,,,,,,
MA_ALIGN,trend,classification,,candle,nearestZoneDist,no,,,,,,,
MA_ALIGN,trend,classification,,candle,nearestZoneAge,no,,,,,,,
ATR,volatility,numeric,signedPrice,candle,value,yes,,,,,,,
ATR,volatility,numeric,signedPrice,candle,trajectory,yes,,,,,,,
ATR,volatility,numeric,signedPrice,candle,distance,no,,,,,,,
ATR,volatility,numeric,signedPrice,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,4
ATR,volatility,numeric,signedPrice,candle,aggregate,yes,,,,,,,
ATR,volatility,numeric,signedPrice,candle,efficiency,yes,,,,,,,
ATR,volatility,numeric,signedPrice,candle,bandTouch,no,,,,,,,
ATR,volatility,numeric,signedPrice,candle,classifyZone,no,,,,,,,
ATR,volatility,numeric,signedPrice,candle,maxShare,no,,,,,,,
ATR,volatility,numeric,signedPrice,candle,rank,no,,,,,,,
ATR,volatility,numeric,signedPrice,candle,crossDetect,no,,,,,,,
ATR,volatility,numeric,signedPrice,candle,count,no,,,,,,,
ATR,volatility,numeric,signedPrice,candle,nearestZoneType,no,,,,,,,
ATR,volatility,numeric,signedPrice,candle,nearestZoneRange,no,,,,,,,
ATR,volatility,numeric,signedPrice,candle,nearestZoneDist,no,,,,,,,
ATR,volatility,numeric,signedPrice,candle,nearestZoneAge,no,,,,,,,
ATR_PCT,volatility,numeric,percent,candle,value,yes,,,,,,,
ATR_PCT,volatility,numeric,percent,candle,trajectory,yes,,,,,,,
ATR_PCT,volatility,numeric,percent,candle,distance,no,,,,,,,
ATR_PCT,volatility,numeric,percent,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,15
ATR_PCT,volatility,numeric,percent,candle,aggregate,yes,,,,,,,
ATR_PCT,volatility,numeric,percent,candle,efficiency,yes,,,,,,,
ATR_PCT,volatility,numeric,percent,candle,bandTouch,no,,,,,,,
ATR_PCT,volatility,numeric,percent,candle,classifyZone,no,,,,,,,
ATR_PCT,volatility,numeric,percent,candle,maxShare,no,,,,,,,
ATR_PCT,volatility,numeric,percent,candle,rank,yes,,,,,,hi|lo|far|near,
ATR_PCT,volatility,numeric,percent,candle,crossDetect,no,,,,,,,
ATR_PCT,volatility,numeric,percent,candle,count,no,,,,,,,
ATR_PCT,volatility,numeric,percent,candle,nearestZoneType,no,,,,,,,
ATR_PCT,volatility,numeric,percent,candle,nearestZoneRange,no,,,,,,,
ATR_PCT,volatility,numeric,percent,candle,nearestZoneDist,no,,,,,,,
ATR_PCT,volatility,numeric,percent,candle,nearestZoneAge,no,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,value,yes,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,trajectory,yes,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,distance,no,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,4
BB_WIDTH,volatility,numeric,signedPrice,candle,aggregate,yes,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,efficiency,yes,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,bandTouch,no,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,classifyZone,no,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,maxShare,no,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,rank,no,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,crossDetect,no,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,count,no,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,nearestZoneType,no,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,nearestZoneRange,no,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,nearestZoneDist,no,,,,,,,
BB_WIDTH,volatility,numeric,signedPrice,candle,nearestZoneAge,no,,,,,,,
BB_WIDTH_PCT,volatility,numeric,percent,candle,value,yes,,,,,,,
BB_WIDTH_PCT,volatility,numeric,percent,candle,trajectory,yes,,,,,,,
BB_WIDTH_PCT,volatility,numeric,percent,candle,distance,no,,,,,,,
BB_WIDTH_PCT,volatility,numeric,percent,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,15
BB_WIDTH_PCT,volatility,numeric,percent,candle,aggregate,yes,,,,,,,
BB_WIDTH_PCT,volatility,numeric,percent,candle,efficiency,yes,,,,,,,
BB_WIDTH_PCT,volatility,numeric,percent,candle,bandTouch,no,,,,,,,
BB_WIDTH_PCT,volatility,numeric,percent,candle,classifyZone,no,,,,,,,
BB_WIDTH_PCT,volatility,numeric,percent,candle,maxShare,no,,,,,,,
BB_WIDTH_PCT,volatility,numeric,percent,candle,rank,yes,,,,,,hi|lo|far|near,
BB_WIDTH_PCT,volatility,numeric,percent,candle,crossDetect,no,,,,,,,
BB_WIDTH_PCT,volatility,numeric,percent,candle,count,no,,,,,,,
BB_WIDTH_PCT,volatility,numeric,percent,candle,nearestZoneType,no,,,,,,,
BB_WIDTH_PCT,volatility,numeric,percent,candle,nearestZoneRange,no,,,,,,,
BB_WIDTH_PCT,volatility,numeric,percent,candle,nearestZoneDist,no,,,,,,,
BB_WIDTH_PCT,volatility,numeric,percent,candle,nearestZoneAge,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,value,yes,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,trajectory,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,distance,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,spread,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,aggregate,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,efficiency,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,bandTouch,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,classifyZone,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,maxShare,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,rank,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,crossDetect,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,count,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,nearestZoneType,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,nearestZoneRange,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,nearestZoneDist,no,,,,,,,
KC_SQUEEZE,volatility,classification,,candle,nearestZoneAge,no,,,,,,,
HIGH_DEV,volatility,numeric,percent,timeless,value,yes,,,,,,,
HIGH_DEV,volatility,numeric,percent,timeless,trajectory,no,,,,,,,
HIGH_DEV,volatility,numeric,percent,timeless,distance,no,,,,,,,
HIGH_DEV,volatility,numeric,percent,timeless,spread,yes,yes,,,,,,15
HIGH_DEV,volatility,numeric,percent,timeless,aggregate,no,,,,,,,
HIGH_DEV,volatility,numeric,percent,timeless,efficiency,no,,,,,,,
HIGH_DEV,volatility,numeric,percent,timeless,bandTouch,no,,,,,,,
HIGH_DEV,volatility,numeric,percent,timeless,classifyZone,no,,,,,,,
HIGH_DEV,volatility,numeric,percent,timeless,maxShare,no,,,,,,,
HIGH_DEV,volatility,numeric,percent,timeless,rank,yes,,,,,,hi|lo|far|near,
HIGH_DEV,volatility,numeric,percent,timeless,crossDetect,no,,,,,,,
HIGH_DEV,volatility,numeric,percent,timeless,count,no,,,,,,,
HIGH_DEV,volatility,numeric,percent,timeless,nearestZoneType,no,,,,,,,
HIGH_DEV,volatility,numeric,percent,timeless,nearestZoneRange,no,,,,,,,
HIGH_DEV,volatility,numeric,percent,timeless,nearestZoneDist,no,,,,,,,
HIGH_DEV,volatility,numeric,percent,timeless,nearestZoneAge,no,,,,,,,
LOW_DEV,volatility,numeric,percent,timeless,value,yes,,,,,,,
LOW_DEV,volatility,numeric,percent,timeless,trajectory,no,,,,,,,
LOW_DEV,volatility,numeric,percent,timeless,distance,no,,,,,,,
LOW_DEV,volatility,numeric,percent,timeless,spread,yes,yes,,,,,,15
LOW_DEV,volatility,numeric,percent,timeless,aggregate,no,,,,,,,
LOW_DEV,volatility,numeric,percent,timeless,efficiency,no,,,,,,,
LOW_DEV,volatility,numeric,percent,timeless,bandTouch,no,,,,,,,
LOW_DEV,volatility,numeric,percent,timeless,classifyZone,no,,,,,,,
LOW_DEV,volatility,numeric,percent,timeless,maxShare,no,,,,,,,
LOW_DEV,volatility,numeric,percent,timeless,rank,yes,,,,,,hi|lo|far|near,
LOW_DEV,volatility,numeric,percent,timeless,crossDetect,no,,,,,,,
LOW_DEV,volatility,numeric,percent,timeless,count,no,,,,,,,
LOW_DEV,volatility,numeric,percent,timeless,nearestZoneType,no,,,,,,,
LOW_DEV,volatility,numeric,percent,timeless,nearestZoneRange,no,,,,,,,
LOW_DEV,volatility,numeric,percent,timeless,nearestZoneDist,no,,,,,,,
LOW_DEV,volatility,numeric,percent,timeless,nearestZoneAge,no,,,,,,,
BB_PCT_B,structure,numeric,fraction,candle,value,yes,,,,,,,
BB_PCT_B,structure,numeric,fraction,candle,trajectory,yes,,,,,,,
BB_PCT_B,structure,numeric,fraction,candle,distance,no,,,,,,,
BB_PCT_B,structure,numeric,fraction,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,2
BB_PCT_B,structure,numeric,fraction,candle,aggregate,yes,,,,,,,
BB_PCT_B,structure,numeric,fraction,candle,efficiency,yes,,,,,,,
BB_PCT_B,structure,numeric,fraction,candle,bandTouch,no,,,,,,,
BB_PCT_B,structure,numeric,fraction,candle,classifyZone,no,,,,,,,
BB_PCT_B,structure,numeric,fraction,candle,maxShare,yes,,,,,,,
BB_PCT_B,structure,numeric,fraction,candle,rank,yes,,,,,,hi|lo,
BB_PCT_B,structure,numeric,fraction,candle,crossDetect,no,,,,,,,
BB_PCT_B,structure,numeric,fraction,candle,count,no,,,,,,,
BB_PCT_B,structure,numeric,fraction,candle,nearestZoneType,no,,,,,,,
BB_PCT_B,structure,numeric,fraction,candle,nearestZoneRange,no,,,,,,,
BB_PCT_B,structure,numeric,fraction,candle,nearestZoneDist,no,,,,,,,
BB_PCT_B,structure,numeric,fraction,candle,nearestZoneAge,no,,,,,,,
DONCHIAN_UPPER,structure,numeric,price,candle,value,yes,,,,,,,
DONCHIAN_UPPER,structure,numeric,price,candle,trajectory,yes,,,,,,,
DONCHIAN_UPPER,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
DONCHIAN_UPPER,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
DONCHIAN_UPPER,structure,numeric,price,candle,aggregate,yes,,,,,,,
DONCHIAN_UPPER,structure,numeric,price,candle,efficiency,yes,,,,,,,
DONCHIAN_UPPER,structure,numeric,price,candle,bandTouch,yes,,,,,,,
DONCHIAN_UPPER,structure,numeric,price,candle,classifyZone,no,,,,,,,
DONCHIAN_UPPER,structure,numeric,price,candle,maxShare,no,,,,,,,
DONCHIAN_UPPER,structure,numeric,price,candle,rank,no,,,,,,,
DONCHIAN_UPPER,structure,numeric,price,candle,crossDetect,no,,,,,,,
DONCHIAN_UPPER,structure,numeric,price,candle,count,no,,,,,,,
DONCHIAN_UPPER,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
DONCHIAN_UPPER,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
DONCHIAN_UPPER,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
DONCHIAN_UPPER,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
DONCHIAN_LOWER,structure,numeric,price,candle,value,yes,,,,,,,
DONCHIAN_LOWER,structure,numeric,price,candle,trajectory,yes,,,,,,,
DONCHIAN_LOWER,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
DONCHIAN_LOWER,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
DONCHIAN_LOWER,structure,numeric,price,candle,aggregate,yes,,,,,,,
DONCHIAN_LOWER,structure,numeric,price,candle,efficiency,yes,,,,,,,
DONCHIAN_LOWER,structure,numeric,price,candle,bandTouch,yes,,,,,,,
DONCHIAN_LOWER,structure,numeric,price,candle,classifyZone,no,,,,,,,
DONCHIAN_LOWER,structure,numeric,price,candle,maxShare,no,,,,,,,
DONCHIAN_LOWER,structure,numeric,price,candle,rank,no,,,,,,,
DONCHIAN_LOWER,structure,numeric,price,candle,crossDetect,no,,,,,,,
DONCHIAN_LOWER,structure,numeric,price,candle,count,no,,,,,,,
